,작성자,제품명,리뷰작성일,별점,한달 사용기,리뷰 내용,도움 수
1812,min1******,닷모드 투엑스 (사은품증정): 블랙,20241019,5,,전자담배에 에르메스,0
1813,ahab*****,닷모드 투엑스 (사은품증정): 건메탈,20240925,5,,"배송도 만족했고,전담도 맘에듭니다.",0
1814,ckb4***,닷모드 투엑스: 그린,20240921,5,,정말 예쁘고 잘 샀습니다 사응품도 감사합니다,0
1815,w-wk****,닷모드 투엑스: 그린,20241107,5,,조아조아조아좋아요 만족😍,0
1816,audq****,닷모드 투엑스 (사은품증정): 로얄 블루,20240807,5,,우선 써보기전인데 색깔이 조금더 찐한파랑이엿으면 좋았을걸 생각드네요^^우선은 이쁘고 기기가 손안에 들어오며 처음이라 그런지 아직 서툰감이 잇어요^^ 서비스도 마니주시고 감사합니다^^번창 하세요^^,1
1817,brya*****,닷모드 투엑스: 로얄 블루,20240911,5,,배송도 빠르고 실물이 너무 예쁘네요~ 사은품도 주셔서 구매하길 잘했어요~,0
1818,wlau*****,닷모드 투엑스: 로얄 블루,20241015,5,,배송빠르고 아주이뻐요,0
1819,upin*******,닷모드 투엑스 (사은품증정): 실버,20240921,5,,좋은제품 빠른배송감사합니다,0
1820,kiki****,닷모드 투엑스: 블랙,20240924,5,,디자인도 너무 예쁘고 누수도 없어요,0
1821,cana******,닷모드 투엑스: 그린,20241017,5,,배성 빠르고우자주호아요,0
1822,yj****,닷모드 투엑스: 그린,20240924,5,,색도 예쁘고 기계 완성도도 높은듯합니다,0
1823,wdce***,닷모드 투엑스 (사은품증정): 티파니 블루,20241013,5,,배송 빠르고 호흡할때 문제 없습니다,0
1824,apqu****,닷모드 투엑스: 건메탈,20240924,5,,정말 이쁘네요 맛있게 잘 피울게요,0
1825,99gr***,닷모드 투엑스: 그린,20241011,5,,배송빠르고 제품도 좋아요,0
1826,tjtj****,닷모드 투엑스: 로얄 블루,20240905,5,,새로 나와서 구매해 봤는데요 좀 비싼가 싶은 마음도 있었는데요 사용해 보니까요 편리하고 너무 좋아요. 색상도 실물이 더 예뻐요. ^^,0
1827,mons********,닷모드 투엑스: 건메탈,20240921,5,,디자인이 너무 예쁘고 누수도 없고 너무 좋습니다,0
1828,zfcx******,닷모드 투엑스: 그린,20241015,5,,배송 빠르고 이쁘네요,0
1829,hyun*******,닷모드 투엑스: 티파니 블루,20241014,5,,역시 닷모드 너무 좋아요,0
1830,dich****,닷모드 투엑스 (사은품증정): 티파니 블루,20241013,5,,이거 물건입니다 만족합니다,0
1831,nahj****,닷모드 투엑스 (사은품증정): 티파니 블루,20240923,5,,제일 좋습니다 맘에들어요,0
1832,ti****,닷모드 투엑스 (사은품증정): 퍼플,20241012,5,,액상이랑 배터리랑 하루쟁일 빨아도 충분하네요,0
1833,lee6******,닷모드 투엑스: 티파니 블루,20241009,5,,빠른배송감사합니다 수고하세요,0
1834,ti****,닷모드 투엑스 (사은품증정): 티파니 블루,20241012,5,,액상이랑 배터리랑 하루 종일 써도 충분하네용,0
1835,ljyk******,DOT TWO X_X: 티파니 블루,20240621,5,,한달 사용하면서 엄청나게 만족스러웠습니다. 일단 맛표현!! 닷모드 투엑스보다 더 맛있는건 만나보질 못했었습니다 (10가지정도 전담 사서 써본결과) 액상용량!! 미쳤습니다ㅋ 80%정도 채우고 쉴새없이 빨아도 없어질 기미가 안보입니다ㅋ 적당히 흡입하면 80%채워도 24시간 갈듯합니다. 배터리소모!! 이틀동안 배터리를 반정도 썼습니다. 제 기준으로 4일정도 갑니다. (온오프기능 사용하지않고 그냥 방치함) 내구성!! 이러면안되는데ㅋ가끔 실수로 콘크리트바닥에 떨어졌는데 살짝 기스나고 멀쩡합니닷ㅋ전에 쓰던 제품들은 떨어뜨리면 찌그러져서 팟이 안들어가고 자석 날라가고 팟이랑 분리되면서 팟도 깨지고 난리도 아니었습니다ㅋ (그래서 전담을 자주 사게됐다는ㅠㅜ) 근데 투엑스는 팟이 튕겨 나가질 않아서 팟도 안망가지고 본체도 정말 강합니다. 마지막으로 단점이자 팁??!!!! 아무리아무리 액상리필하고 오래써도 탄맛이 안납니다;;;(단점인가;;이상함) 팟 교체시기를 느낄수가 없어 그냥 한달가까이 쓰던중 팟 밑부분에서 액상이 아주 조금씩 샙니다;;; (더이상은 못버티겠다~하듯이ㅋ) 아무리 좋은 액상 누수없는 팟이더라도 저처럼 인정사정 없이 사용하게되면 못버티나봅니다ㅋ 저는 이때 팟을 교체해주었습니다ㅋ 액상이 미세하게 누출되는거 상관없다하면 엄청 오래 쓰실꺼같아요ㅋ 이상으로 닷모드 투엑스 한달 후기였습니다~ 전담 리뷰를 이렇게 열심히 쓴건 첨이네요ㅎ 이렇게 제 맘에 쏙드는 제품을 첨 써봐서 신나신나게 솔직후기 남겨봤습니다~ 꼭 사보세요 좋습니다 판매자님 번창하세요~~~^^,2
1836,dydr****,닷모드 투엑스: 그린,20241009,5,,흡입감좋고 편해요 용량크고ㅋㅋ굿입니다,0
1837,ksyl******,닷모드 투엑스: 티파니 블루,20240922,5,,기기 너무이쁘고 맛표현 좋아요!!,0
1838,jd****,닷모드 투엑스 (사은품증정): 블랙,20241107,5,,배터리 깡패 용량 깡패!!,0
1839,zizg****,닷모드 투엑스 (사은품증정): 블랙,20241007,4,,"팟이 비싸다, 팟에 드립팁이 따로 없다, 1옴은 표현이 약하다. 0.6옴은 빨리탄다 기계는 좋다.",0
1840,soul***,DOT TWO X_X: 실버,20240725,5,,닷모드는 모드기로 시작해서 aio를 거쳐 팟디까지 새로운 라인 나오면 소장 욕구로 하나씩 샀었는데 팟디가 aio보다 맛이 좋아요 솔직히 갬성값이 크고 맛은 떨어진다는 인식을 가지고 있었는데 만족스럽네요 얼마간 쓰다가 손 놓을 것 같아서 팟도 안샀거든요 ㅋㅋ 팟도 사야겠어요 팁은 테프론으로 최종 결정! 같이 온 스티커 너무 귀엽고 보조 배터리 굿굿,0
1841,goma***,닷모드 투엑스: 건메탈,20241015,5,,겁나 좋네요 많이파세요,0
1842,ghle*******,닷모드 투엑스: 블랙,20240926,5,,여자친구와 커플루 ㅎ,1
1843,ohdo******,닷모드 투엑스: 블랙,20241011,5,,배송빠르고 장비 만족합니다,0
1844,tjdd******,닷모드 투엑스 (사은품증정): 블랙,20241009,5,,진짜 지금까지 써본 기기중에 제일 베스트 제품입니다.,0
1845,tmqp***,DOT TWO X_X: 레드,20241007,5,,한달동안 사용하는데 누수도 없고 너무 좋아요,0
1846,jj_i*****,DOT TWO X_X: 티파니 블루,20241009,5,,친구꺼 펴보고 산건데 만족스러워료,0
1847,qudw*****,닷모드 투엑스: 블랙,20241011,5,,누수도 없고 피기 좋아요,0
1848,so****,닷모드 투엑스 (사은품증정): 레드,20241013,5,,재구매 의사있어요 ㅎ,0
1849,rudr*****,닷모드 투엑스: 그린,20241011,5,,편해서 사용하기 좋아요,0
1850,cvbn****,닷모드 투엑스: 퍼플,20240926,5,,영롱하다 영롱해 ㅎ,0
1851,jinj****,닷모드 투엑스: 로얄 블루,20241029,5,,이뻐요 이뻐요 이뻐요 짱짱,0
1852,rlad*****,닷모드 투엑스: 실버,20241011,5,,실물 너무 이쁘고 너무 만족합니다,0
1853,sosy****,닷모드 투엑스: 실버,20241011,5,,배송도빠르고 좋습니다,0
1854,kore*******,DOT TWO X_X: 퍼플,20240909,5,,배송 잘받았구.! 항상 잘이용중입니다..!! 번창하세요.!,0
1855,mir0****,닷모드 투엑스 (사은품증정): 티파니 블루,20240903,5,,빠른배송 좋은가격 감사합니다. 사은품도 품짐하게 잘받았습니다.,0
1856,ccho*******,닷모드 투엑스: 블랙,20241021,5,,ㄱ구굳귣ㄱ구굳귣ㄱ구굳귣ㄱ구굳귣ㄱ구굳귣ㄱ구굳귣ㄱ구굳귣ㄱ구굳귣ㄱ구굳귣,0
1857,minu****,닷모드 투엑스: 블랙,20240904,5,,배송도 너무 빠르고 포장도 너무 꼼꼼히 해주셨어요 서비스로 물티슈와 귀여운 스티꺼 까지 너무 감사합니다 잘쓸게요~,0
1858,cook****,닷모드 투엑스: 건메탈,20241007,5,,너무 좋아요. 잘산거같아요,0
1859,tjzu******,닷모드 투엑스 (사은품증정): 티파니 블루,20241015,5,,잘사용하고있습니다^^,0
1860,mhim****,닷모드 투엑스: 블랙,20241012,5,,좋습니다 또 구매하,0
1861,scbo***,닷모드 투엑스: 블랙,20241008,5,,디자인이 심플하면서 맘에들어요,0
1862,jji1***,닷모드 투엑스: 레드,20240905,5,,어제 오후에 시켜서 오전에 받았어요 빠른배송 도랏.. 전담계 에르메스라고 불릴만한 비주얼 좋습니다!!,0
1863,we86*****,닷모드 투엑스: 그린,20241105,5,,총알배송 총알배송 총알배송 총알 총알 총알 총알배송,0
1864,lee6******,닷모드 투엑스: 그린,20241005,5,,빠른배송 감사합니다 수고하세요,0
1865,forr********,닷모드 투엑스 (사은품증정): 건메탈,20240901,5,,배송도 너무 빠르고 기계도 너무 마음에 듭니다. 그립감도 너무 좋네요. 정말 잘 사용할 것 같습니다.,0
1866,nbga***,닷모드 투엑스 (사은품증정): 블랙,20240830,5,,진짜 발라리안 맥스 쓰다가 기변하려고 넘어왔는데 그립감 연무량 무게 디자인 뭐 하나 삐지는게 없네요 !! 닷모드 항상 별로였는데 이제야 갓 입니다 갓 GOAT (배송도 하루 반 걸렸어요 ㄷㄷ),1
1867,qudw*****,닷모드 투엑스: 퍼플,20241011,5,,누수 없고 사용하기 편해요,0
1868,lth1***,DOT TWO X_X: 로얄 블루,20240827,5,,궐련형에서 교체한건데 매우 만족스러워요 색상도 너무 마음에 듭니다!,0
1869,duqr*****,DOT TWO X_X: 블랙,20240920,5,,이건뭐...0.6옴은 좀 튀는것같고 1옴은 잘 안튀어요,0
1870,wkdt*******,DOT TWO X_X: 블랙,20240910,4,,잘쓰고있습니다 ㅎㅎ 팟가격만 4천원대로 내려오면 완벽한거같아용 ㅠㅠ,0
1871,sk44*****,닷모드 투엑스 (사은품증정): 실버,20240809,5,,케이스가 누락 됐는데 친절하고 빠르게 응대해주셔서 잘 받았습니다. 기기 디자인 너무 이쁘고 800퍼프 중에 누수는 없었습니다. 다만 케이스에 있는 드립팁 뚜껑이 별도 구매 드립팁에는 맞지 않는것이 아쉽고 다 좋네요.,0
1872,ghle*******,닷모드 투엑스: 레드,20240926,5,,엄청이쁩니다. ㅠㅠ,0
1873,hima********,닷모드 투엑스 (사은품증정): 티파니 블루,20240907,5,,리뷰에 누수있다 이런거 보고 고민했는데 막상 받아보니 색도 엄청 이쁘고 누수도 없이 잘쓰고있습니다 감사합니당,0
1874,ahdd*****,DOT TWO X_X: 로얄 블루,20241007,5,,맘에 들고 1달 사용중 누수 일절 없음,0
1875,unop*****,닷모드 투엑스: 로얄 블루,20240924,5,,너무 좋군요~~^^,0
1876,fart***,닷모드 투엑스: 실버,20240921,5,,너무 좋아요 강추~,0
1877,chic****,DOT TWO X_X: 티파니 블루,20240920,5,,닷모드는역시닷모드다,0
1878,noik*****,닷모드 투엑스 (사은품증정): 블랙,20241002,5,,기기 너무 이쁘고 좋네요 잘 사용하겠습니다,0
1879,ment******,닷모드 투엑스: 티파니 블루,20241008,5,,정말좋습니다 잘 안샙니다.,0
1880,ggg1***,DOT TWO X_X: 로얄 블루,20240906,5,,누수X 맛표현 GOOD 코일불량 X 디자인 GOOD 사용해본 전자담배중 베스트 입니다. 코일은 한개기준 12일정도 사용하는거 같아요 배터리도 오래가고 만족스러운 제품 입니다.,0
1881,kjh0*****,닷모드 투엑스 (사은품증정): 건메탈,20240903,5,,픽업으로 받았어요 너무 친절하시고 좋은 제품입니다,0
1882,dann*****,닷모드 투엑스: 건메탈,20241007,5,,안녕하세요 감사합니다,1
1883,jgsj****,닷모드 투엑스 (사은품증정): 레드,20240801,5,,일단 명성대로 기기 너무 이쁘구요 색감 미쳤습니다.... 헤비 스모커인데도 배터리용량 괴물이라 오래가고 팟용량도 넉넉해서 좋았어요. 팟 누수 걱정했는데 아직까진 누수 1도 없이 잘 쓰고있어요 참고로 액튐현상도 없었습니다!,0
1884,fide****,닷모드 투엑스: 블랙,20240920,5,,제품 너무 좋습니다 역시 닷모드의 마감과 품질은... 그리고 서비스로 주신 보조배터리도 잘쓰겠습니다 번창하세요,0
1885,sd****,닷모드 투엑스: 레드,20240915,5,,감사합니다 잘쓸게요,0
1886,wjdr*****,닷모드 투엑스 (사은품증정): 실버,20240911,5,,빠르게 와서 너무 좋았습니다 감사합니다,0
1887,judo****,닷모드 투엑스 (사은품증정): 블랙,20240919,3,,불량인것도 있고 필터만 교체가 안되네요 발xxx은 필터만 교체되서 가성비 좋은데 이건 5천씩 주고 교체해야하는데 그것도 불량인게 몇개씩 나와서 쩝... 가족들 이거 총 4개나 구매해서 쓰는데 별루입니다,0
1888,qora***,DOT TWO X_X: 레드,20241009,5,,만족하고 잘사용하고있어요 ㅎㅎ,0
1889,goma***,닷모드 투엑스: 건메탈,20240912,5,,겁나 좋네요 생각보다 작네요,0
1890,zero****,닷모드 투엑스 (사은품증정): 레드,20240914,5,,지인추천으로 구매했는데 만족합니다,0
1891,ki****,닷모드 투엑스 (사은품증정): 블랙,20240927,5,,감사합니다 잘쓸게요 언제나 감사합니다,0
1892,vv****,닷모드 투엑스: 그린,20240926,5,,배송하루만에 오고 기기그냥 미첬습니다. 무조건 사세요.,0
1893,leed********,닷모드 투엑스 (사은품증정): 퍼플,20240922,5,,상품 좋습니다. 이제 연초는 생각도 안나네요~ 보라색~~에 케이스 씌우면 엄청 고급스럽습니다.,0
1894,k3****,DOT TWO X_X: 티파니 블루,20240703,5,,"기존 사용은 아*파이어 A*P Max........3년 사용하다 이번에 클러치백을 잃어버려 고민 끝에 선택한 투엑스...... 지금껏 전 무엇을 피웠는지...이제 알게되었네요.. 맛..연무량..타격감.......최고입니다. 비교가 될런지 모르겠으나.. ○ 누수 - 기존 : 결로현상 심함 / 액튐 간헐적 / 입술이 따끔거림 - 투엑스 : 결로없음 / 액튐..적정 와트 적용시 없음 / 입술 달콤함....ㅋㅋ ⇒ 저는 0.6옴에 13와트.....이 조합이 전 딱이더라구요.. ○ 팟 & 코일 - 기존 : 액상 주입후 휴지로 3~5분 막고, 닦고, 쓸고..ㅠㅠ ⇒ 집에 5개 들이 8상자 남음....ㅠㅠ - 투엑스 : 액상주입 후 바로 흡연.....캬~~ ※ 여기서 다른분들은 팟 교환이 가격부담 발생하신다는 분도 계신데, 저는 이 부분은 더 겪어 봐야 알뜻 합니다. ○ 맛표현 / 기존 동일액상 적용 - 기존 : 밋밋하다가 순간 강해지고....그러다 에꾼 코일만 교체 - 투엑스 : 제가 피우던 액상의 맛을 이제 알게 되었습니다.....ㅎㅎ ※ 솔직히 기존 제품이 좀 오래되긴 했습니다. 실 사용 3년 남짓.....누수 & 결로 & 베터리 및 용량 사용...등등 새로운 전자담배 다 거기서 거기다 라고 생각하며 기존 것을 꾸역꾸역 사용했었는데..... 부속품 잃어버리고 새로운 전담을 찾다.......바로 이것 투엑스 더군요...... ***** 사이트에서 보조베터리 사은품으로 주시는줄 모르고 추가 구매 하였는데.....아직 여전히 사은품 주시네요... 다만 보조베터리 충전시 5핀 / 투엑스 C타입...필요시 2개의 보조선이 필요하다는... 이부분은 운영자 님께 건의 드렸습니다. 추가 구성품에도 자세한 설명 부탁드린다고.... 구매 의사 있으신 분들은 참조하세요.",1
1895,shin***,닷모드 투엑스: 블랙,20241107,5,,👍👍👍👍👍,0
1896,shw7***,닷모드 투엑스 (사은품증정): 블랙,20240823,5,,젤로랑 발라리안 스다가 추천받고 넘어왓어요 비싸서 좀 고민하긴 했는데 0.6옴 베이핏 액상이랑 찰떡궁합이네요 닷모드 + 베이핏 최강조합 액상 유목민 하다가 지금은 아직 이것만 쓰는중.,1
