,작성자,제품명,리뷰작성일,별점,한달 사용기,리뷰 내용,도움 수
1820,love*****,컬러: 글로 하이퍼 (말라카이트 틸),20240925,5,,"1. 디자인 및 휴대성 글로 하이퍼는 처음 제품을 손에 쥐었을 때 느껴지는 세련된 디자인이 인상적입니다. 외관이 고급스럽고 깔끔하며, 은은한 광택이 있어 스타일리시한 느낌을 줍니다. 크기도 한 손에 쏙 들어오는 크기로 매우 컴팩트해 주머니에 쉽게 넣고 다닐 수 있습니다. 무게도 비교적 가벼워 휴대하기 편리하며, 다른 전자담배 기기에 비해 부피가 작아 부담스럽지 않습니다. 이 점은 외출이나 이동 중에도 간편하게 사용하기에 매우 좋았습니다. 2. 사용 편의성 제품의 사용법은 상당히 직관적입니다. 버튼 하나로 기기 작동이 가능하며, 설정도 간단합니다. 기기를 켜고 가열하는 시간이 매우 빠른 편이어서 기다림 없이 바로 사용할 수 있는 점이 마음에 들었습니다. 한 번 가열 후 흡연 가능한 시간도 충분히 길어 연속으로 사용할 때 불편함이 없습니다. 또, 기기의 배터리도 오래가며, 완충 후에는 하루 동안 충분히 사용할 수 있어 배터리 걱정 없이 외출할 수 있다는 장점이 있습니다. 3. 맛과 향 글로 하이퍼는 다양한 맛의 전용 담배 스틱을 사용할 수 있어, 사용자 취향에 맞는 제품을 고를 수 있습니다. 기본적으로 궐련형 전자담배 특유의 텁텁한 맛을 최소화하려고 한 점이 느껴지며, 각 스틱마다 독특한 맛과 향이 잘 구현되어 있습니다. 특히, 맛이 담백하고 깔끔하게 나기 때문에 연초를 피울 때의 그 거친 느낌보다는 부드러운 흡연감을 제공합니다. 가장 인상적인 점은, 다양한 향을 선택할 수 있다는 점입니다. 예를 들어, 프루티한 맛부터 클래식한 담배 맛까지 여러 가지 옵션이 있어 기분에 따라, 혹은 상황에 따라 다른 맛을 즐길 수 있다는 것이 큰 장점입니다. 특히 기존의 전자담배 기기보다 더 풍부하고 깊은 맛을 느낄 수 있어 만족도가 높았습니다. 4. 유지 관리 제품 관리 측면에서도 편리한 점이 많습니다. 글로 하이퍼는 청소가 간편하도록 설계되었습니다. 주기적으로 기기를 청소해주어야 하긴 하지만, 기기 내부에 있는 부분들이 쉽게 분리되어 물티슈나 전용 청소 도구로 닦아내기만 하면 되니 큰 번거로움이 없습니다. 5. 건강과 냄새 전자담배를 사용할 때 많은 이들이 걱정하는 부분 중 하나가 건강과 냄새입니다. 물론 전자담배도 건강에 전혀 무해하지는 않겠지만, 일반 담배에 비해 냄새가 덜하고 연기가 나지 않아 주위 사람들에게 피해를 덜 줄 수 있다는 점이 큰 장점입니다. 글로 하이퍼를 사용하면서 냄새가 옷이나 손에 배지 않아 좋았으며, 연초 특유의 찌든 냄새도 남지 않아 훨씬 쾌적한 흡연 환경을 만들 수 있었습니다. 특히 실내에서 사용할 때도 냄새가 거의 나지 않아 주변 사람들에게 불편함을 주지 않았습니다. 6. 가격 대비 성능 글로 하이퍼는 가격대비 성능이 뛰어난 편입니다. 경쟁사 제품들과 비교했을 때, 이 제품은 합리적인 가격에 다양한 기능을 제공하며, 특히 가열 성능과 배터리 수명이 뛰어난 점이 돋보입니다. 또한, 기기 자체의 내구성도 우수해 오랜 기간 동안 문제없이 사용할 수 있었습니다. 가격대가 부담스럽지 않으면서도 전반적인 사용 경험이 매우 만족스러웠기 때문에, 전자담배를 처음 사용하는 사람들뿐만 아니라 기존 사용자의 입장에서도 큰 만족을 줄 수 있는 제품이라고 생각합니다. 7. 단점 물론 몇 가지 아쉬운 점도 있습니다. 첫째, 궐련형 전자담배 특유의 가열 방식 때문에 초반 흡입 시 약간의 이물감이 느껴질 수 있다는 점입니다. 이는 전자담배의 특성상 피할 수 없는 부분일 수 있지만, 연초를 피우던 사람에게는 적응하는 데 시간이 조금 걸릴 수 있습니다. 둘째, 전용 스틱의 가격이 다소 비싸다는 점도 부담으로 작용할 수 있습니다. 일반 담배와 비교하면 장기적으로 비용이 더 들 수 있으므로 이 부분은 고려해야 할 요소입니다. 8. 결론 종합적으로 글로 하이퍼는 궐련형 전자담배를 선호하는 사람들에게 매우 만족스러운 선택이 될 수 있는 제품입니다. 스타일리시한 디자인, 직관적인 사용법, 다양한 맛의 선택지, 편리한 유지 관리 등 여러 가지 장점이 많습니다. 다만, 전자담배에 익숙하지 않은 사용자라면 초기 적응 과정에서 약간의 불편함을 느낄 수 있으며, 스틱의 가격은 장기적인 사용에 부담이 될 수 있습니다. 하지만 전반적인 흡연 경험은 매우 우수했으며, 담배 냄새 걱정 없이 쾌적하게 흡연을 즐길 수 있다는 점에서 글로 하이퍼는 충분히 매력적인 선택이라고 할 수 있습니다.",1
1821,junj*****,컬러: 글로 하이퍼 (애미시스트 퍼플),20250102,5,,배송빠르고 행사가격이라 하나 더 구매했습니다,0
1822,alco***,컬러: 글로 하이퍼 (그래파이트 블랙),20250130,5,,충저누잘되고 좋습니다,0
1823,kang*******,컬러: 글로 하이퍼 (그래파이트 블랙),20241226,5,,디자인이 더 좋아졌네요 구버전도 잘썼는데 떨궈서 망가져서 재구매해요,0
1824,hong******,컬러: 글로 하이퍼 (애미시스트 퍼플),20241224,4,,상품은 너무 만족합니다 기존 버전 대비해서 그립감도 좋고 가성비도 좋고 다만 택배가 너무 늦어서 별 하나 빼요,0
1825,mill****,컬러: 글로 하이퍼 (그래파이트 블랙),20241216,5,,파란색 가지고 있는데 검정색 또 샀습니다 아주 좋아요ㅎㅎ 세일 가격 최고,0
1826,ye****,컬러: 글로 하이퍼 (그래파이트 블랙),20250208,5,,좋아요~~~좋아조아좋아요~~~좋아조아좋아요~~~좋아조아좋아요~~~좋아조아좋아요~~~좋아조아좋아요~~~좋아조아좋아요~~~좋아조아,0
1827,suni****,컬러: 글로 하이퍼 (애미시스트 퍼플),20250216,5,,좋아요.좋아요.좋아요,0
1828,choc******,컬러: 글로 하이퍼 (그래파이트 블랙),20250107,5,,처음 사용하는 제품이라 기대됩니다.,0
1829,mywu*****,컬러: 글로 하이퍼 (그래파이트 블랙),20250102,5,,이미 블랙과 퍼플색상을 가지고 있지만 색상이 고급스러워 블랙 하나도 구매합니다.,0
1830,na****,컬러: 글로 하이퍼 (코발트 블루),20241221,5,,런닝타임이 길어서 아주 좋습니다. 연초를 극복하고 전담만 사용하게 되었습니다. 강추! 초강추!!!,0
1831,alco***,컬러: 글로 하이퍼 (애미시스트 퍼플),20250130,5,,충전 잘되고 좋습니다,0
1832,woon*****,컬러: 글로 하이퍼 (코발트 블루),20241224,5,,가격도 착하고 넘 좋네여 많이 파세여,0
1833,kare****,컬러: 글로 하이퍼 (그래파이트 블랙),20241219,5,,2일만에 왔습니다 배송 상당히 빨라요 이미 글로에어는 이용하고있었지만 뭔가 타격감이 조금 약한듯헤 하이퍼로 구매하게되었습니다 확실히 에어보단 타격감이 더 좋네요 저렴한가격에사서 잘 이용하겠습니다,0
1834,stu0***,컬러: 글로 하이퍼 (애미시스트 퍼플),20250109,5,,잫 이용하고 있습니자,0
1835,jead***,컬러: 글로 하이퍼 (그래파이트 블랙),20250128,4,,타격감도 있고 기기의 간지도 있네요,0
1836,xoix*****,컬러: 글로 하이퍼 (애미시스트 퍼플),20241219,5,,이전보다 세련된 디자인에 그립감도 한 손에 딱 쥐기 편해요. 남자친구가 너무 만족한다며 좋아하네요~^^,0
1837,skys******,컬러: 글로 하이퍼 (코발트 블루),20241231,5,,늘 사용하는 글로입니다 구매 잘했어요,0
1838,scie******,컬러: 글로 하이퍼 (그래파이트 블랙),20250113,5,,타격감 좋네요...,0
1839,dhdb********,컬러: 글로 하이퍼 (그래파이트 블랙),20250107,5,,텍배 빠르고 좋아요,0
1840,phot*******,컬러: 글로 하이퍼 (그래파이트 블랙),20241227,5,,사용방법도 간단하고 가성비 좋아요,0
1841,lw****,컬러: 글로 하이퍼 (그래파이트 블랙),20241228,5,,물건 잘받았어요 감사합니다,0
1842,kw****,컬러: 글로 하이퍼 (그래파이트 블랙),20241225,5,,하이퍼에어 쓰고있었는데 더 좋아진 것 같습니다. 가열도 빠르고 더 편합니다.,0
1843,mhdb***,컬러: 글로 하이퍼 (코발트 블루),20241130,5,,"글로 1세대부터 기기 전부 구매하여 사용중인데 이번 제품 만족도가 가장 좋네요 청소하기도 좋구요 하이퍼프로는 밑에 청소뚜껑을 동전이나 드라이버, 전용 청소도구로만 열수있어서 불편했는데 이번 버젼은 간단하게 열수있어 편하고 좋습니다. 그리고 제일 중요한 흡연 품질도 제일 좋네요. 사음품으로 주신 보조배터리란 거치충전기도 잘 쓰고있습니다. 이정도면 기기 거의 만원도 안하게 산거같네요",0
1844,znr1***,컬러: 글로 하이퍼 (코발트 블루),20250127,5,,가격대비 만족합니다.,0
1845,yuff******,컬러: 글로 하이퍼 (애미시스트 퍼플),20250123,5,,잘됩니다 밧데리 성능도 좋고 디자인도 좋습니다,0
1846,baby****,컬러: 글로 하이퍼 (애미시스트 퍼플),20250123,5,,좋아요 잘쓰겠습니다,0
1847,suny*****,컬러: 글로 하이퍼 (그래파이트 블랙),20250105,5,,제품 배송이 빠릅니다,0
1848,high****,컬러: 글로 하이퍼 (코발트 블루),20241229,5,,배송 빠르게 도착했습니다 제품도 만족 합니다,0
1849,tail*******,컬러: 글로 하이퍼 (그래파이트 블랙),20250103,5,,글로가 타격감이 제일 좋아요,0
1850,b_****,컬러: 글로 하이퍼 (그래파이트 블랙),20250118,5,,남편이 연초 냄새가 너무 심해서 전자담배로 바꾸라고 시켜줬는데 냄새도 안나고 좋네요!,0
1851,sy****,컬러: 글로 하이퍼 (말라카이트 틸),20250127,5,,빠른 배송 만족해요~~,0
1852,baek****,컬러: 글로 하이퍼 (말라카이트 틸),20250102,5,,가성비굿입니다. 강추합니다.,0
1853,gm****,컬러: 글로 하이퍼 (그래파이트 블랙),20250123,5,,사용이 편리하고 그립감도 좋아요,0
1854,kund*****,컬러: 글로 하이퍼 (코발트 블루),20250125,5,,가격대비 좋은 상품입니다.,0
1855,roal****,컬러: 글로 하이퍼 (그래파이트 블랙),20241227,5,,디자인도 괜찮고 그립감도 좋고 주변에서 추천하는 제품이라 믿고 구매합니다,0
1856,rjwp*****,컬러: 글로 하이퍼 (코발트 블루),20250102,5,,배송도빠르고 물건도좋아요,0
1857,zkfk*****,컬러: 글로 하이퍼 (말라카이트 틸),20241226,5,,기존꺼랑 비슷하긴한데 맛이 깔끔해졌네요 배터리도 조금 상향된것같습니다,0
1858,tory******,컬러: 글로 하이퍼 (말라카이트 틸),20241228,5,,빨리왔네요 기기는 좀 더 써봐야알듯..,0
1859,tory******,컬러: 글로 하이퍼 (그래파이트 블랙),20241228,5,,빨리왔네요 기기는 좀 더 써봐야알듯..,0
1860,drec***,컬러: 글로 하이퍼 (그래파이트 블랙),20250102,5,,저렴하게 잘 구입했네요 잘 사용할께요,0
1861,6611***,컬러: 글로 하이퍼 (애미시스트 퍼플),20250125,5,,빠른배송 잘 받았습니다.,0
1862,bjju******,컬러: 글로 하이퍼 (그래파이트 블랙),20250102,5,,기변으로 두번째 구매 만족합니다,0
1863,joon****,컬러: 글로 하이퍼 (애미시스트 퍼플),20250102,5,,"빠른배송, 저렴한 가격에 구매했습니다",0
1864,yc****,컬러: 글로 하이퍼 (애미시스트 퍼플),20241220,5,,기존에 쓰던 글로보내고 이녀석으로 갈아탑니다. 제품이 워낙튼튼해서 3년이상을 썼어요. 아직도 돌아감.. 쨋든 잘사용할게요~,0
1865,jm****,컬러: 글로 하이퍼 (말라카이트 틸),20241226,5,,재구매 할인받아서 저렴하게 구입했습니다 가성비 최고아닐까 생각이 드네요,0
1866,torr******,컬러: 글로 하이퍼 (코발트 블루),20241224,5,,맘에 들어요 내구성 좋아서 오래 쓸 수 있음 젛겠어요,0
1867,ahnj******,컬러: 글로 하이퍼 (코발트 블루),20241229,5,,좋아요 만족합니다 강력 추천합니다,0
1868,anga*****,컬러: 글로 하이퍼 (애미시스트 퍼플),20241216,5,,만족합니다.만족합니다.,0
1869,kimm*****,컬러: 글로 하이퍼 (코발트 블루),20241219,5,,배송이 빨라 아주 좋았습니다. 제품도 이상없는 제품으로 잘 도착하였습니다. 잘 사용하겠습니다!~,0
1870,rong****,컬러: 글로 하이퍼 (말라카이트 틸),20241230,5,,새로운 기능들이 맘에 들었습니다 편리하네요,0
1871,smel***,컬러: 글로 하이퍼 (애미시스트 퍼플),20250105,5,,제품에 만족합니다.,0
1872,721a*****,컬러: 글로 하이퍼 (코발트 블루),20250103,5,,무진장 빠른배송 ~~~ 잘 사용할께요,0
1873,drea*******,컬러: 글로 하이퍼 (그래파이트 블랙),20250101,5,,사용하기 편하고 그립감이 좋네요,0
1874,taca****,컬러: 글로 하이퍼 (애미시스트 퍼플),20241227,5,,빠르고 꼼꼬한 배송감사합니다 잘쓰게씁니다,0
1875,ccoc****,컬러: 글로 하이퍼 (애미시스트 퍼플),20250124,5,,품질이 좋고 만족합니다.,0
1876,gril********,컬러: 글로 하이퍼 (애미시스트 퍼플),20250105,5,,기존 대지 훨씬 부드럽고 좋네요 ^^,0
1877,drea*******,컬러: 글로 하이퍼 (코발트 블루),20250101,5,,밧데리 부족으로 재구매 했습니다. 사용하기 편해요,0
1878,juny*******,컬러: 글로 하이퍼 (그래파이트 블랙),20241226,4,,휴일빼고 구매한지 이틀만에 배송이 왔네요. 이전 제품을 사용한지 2년이 지나 이번에 새로 구매하게 되었는데 성능이 많이.향상된거 같아요. 일단 타격감과 흡입도 좋고 일정함은 더욱 느껴지네요. 잘 쓸게요,0
1879,soyo******,컬러: 글로 하이퍼 (애미시스트 퍼플),20241216,5,,기존에 사용하던 제품과 이번에 사용하던 제품 두가지있어요 이번에 구입한 제품이 사용 후 네오를 제거하려고하면 자꾸 끊어지네요 디자인은 예뻐요,0
1880,deva******,컬러: 글로 하이퍼 (그래파이트 블랙),20241231,5,,다른색도 쓰고싶어서 2개째 재구매입니다 검은색 좋네요,0
1881,llco***,컬러: 글로 하이퍼 (코발트 블루),20250101,5,,사용이 편하고 냄새가 이전제품보다 덜해요,0
1882,rzas****,컬러: 글로 하이퍼 (애미시스트 퍼플),20250114,5,,배터리 용량이 조금 아쉽긴 한데 두 개를 가지고 다니면 그런대로 쓸만합니다,0
1883,taee******,컬러: 글로 하이퍼 (그래파이트 블랙),20250123,5,,좋습니다. 사세요 두번사세요,0
1884,roka****,컬러: 글로 하이퍼 (그래파이트 블랙),20250101,5,,아직 쓰기전이지만 잘동작될거라 생각합니다,0
1885,carr*****,컬러: 글로 하이퍼 (그래파이트 블랙),20250102,4,,하이퍼프로랑 비교해서 타격감은 비슷함.,0
1886,jack****,컬러: 글로 하이퍼 (애미시스트 퍼플),20241229,5,,전작보다 작은크기 그립감 있을때는 모르다 없으면 아쉬운 기기,0
1887,prin********,컬러: 글로 하이퍼 (애미시스트 퍼플),20241223,4,,글로 4개째인데 하이퍼 디자인이며 그립감은 좋은데 사용시간이 이전보다는 짧은듯 1갑기준 충전풀로 불가능한거 같음,0
1888,topb****,컬러: 글로 하이퍼 (그래파이트 블랙),20250126,5,,몇년째 오직 글로만,0
1889,moun****,컬러: 글로 하이퍼 (애미시스트 퍼플),20250204,5,,좋아요 좋아요 좋아요 좋아요 좋아요,0
1890,toma***,컬러: 글로 하이퍼 (그래파이트 블랙),20241121,5,,배송 잘 받았구요 며칠 사용했는데 좋네요 연초는 안피게 되었어요 흡연량도 반으로 줄고 여러모로 좋아요 배터리도 한갑 여유있게 가능하고 히팅도 에어모델보다 좀더 강한거 같아요 연초보다 개피당 흡연시간이 훨 긴느낌이에요 배터리 잔량이나 흡연가능시간 체크 디스플레이도 직관적이고 편리합니다 디자인 무난하고 크게 무겁지 않구요 색상은 블루나 퍼플이 더 이쁘긴 하네요 ㅋㅋ 그리고 스틱 종류가 좀더 다양해졌으면 합니다,0
1891,jjjs****,컬러: 글로 하이퍼 (그래파이트 블랙),20241231,5,,배송빠르고 저렴하게 잘삿습니다,0
1892,ej****,컬러: 글로 하이퍼 (코발트 블루),20241231,5,,민트색 구입하고 친구가 부탁해 재구매 했어요,0
1893,goda********,컬러: 글로 하이퍼 (애미시스트 퍼플),20241231,5,,만족스럽게 잘 사용하고 있어요,0
1894,sson****,컬러: 글로 하이퍼 (그래파이트 블랙),20250107,5,,잘사용하고 있어요~^^,0
1895,skaw*****,컬러: 글로 하이퍼 (그래파이트 블랙),20250101,5,,할인할때 사서 저렴하게 구매했습니다,0
1896,lees*****,컬러: 글로 하이퍼 (그래파이트 블랙),20241231,4,,연말 할인받아 구매하여 가성비로 만족 합니다.,0
1897,udtm***,컬러: 글로 하이퍼 (애미시스트 퍼플),20241230,5,,맘에 들어요 고마워여,0
1898,alls****,컬러: 글로 하이퍼 (그래파이트 블랙),20241208,5,,배송도 빠르고 기기의 기능도 만족스러운 모델입니다,0
1899,taca****,컬러: 글로 하이퍼 (그래파이트 블랙),20241227,5,,빠른 배송 감사합니두 잘쓰겠습니다,0
1900,taku****,컬러: 글로 하이퍼 (말라카이트 틸),20250101,5,,그간 나온 글로 기기 중 가장 안정적인 듯,0
1901,va****,컬러: 글로 하이퍼 (그래파이트 블랙),20241230,5,,베터리 전 모델보다 오래가고 발열이 심하지 않음,0
1902,pcm8***,컬러: 글로 하이퍼 (그래파이트 블랙),20241217,5,,재구매했습니다 너무만족하고 배터리도 오래가고 연무량돠 맛 모두 만족합니다^^ 가격대비 성능 짱짱,0
1903,prin********,컬러: 글로 하이퍼 (애미시스트 퍼플),20250122,5,,미끄러운거랑 led 색상빼고 나머지는 만족,0
1904,hong*****,컬러: 글로 하이퍼 (그래파이트 블랙),20241226,5,,일단 연초 특유냄새가 없어서 좋았구요 스틱 종류도 여러종류가 있어 갠찮습니다 덕분에 연초 끊었네요,0
1905,cn****,컬러: 글로 하이퍼 (그래파이트 블랙),20250102,5,,잘 받았습니다 잘 사용할게요,0
1906,good*******,컬러: 글로 하이퍼 (그래파이트 블랙),20250126,4,,무난한 가격 무난한 성능,0
1907,rain*****,컬러: 글로 하이퍼 (애미시스트 퍼플),20241124,5,,"기존 글로 사용중이였는데 날씨가 추워지니 히팅이 잘 안되더라구요. 이럴줄 알았으면 2만원 할인시 구매할껄.. 후회했네요. 색상만 좀 고민하다가 퍼플로 했어요. 그립감은 기존꺼보다 훨씬 좋구요, 만족합니다~~굿!!!",0
1908,sona****,컬러: 글로 하이퍼 (그래파이트 블랙),20241225,5,,기존에 사용하던거 잃어버려서 재구매했는데 배송 빨라서 좋네요,0
1909,lady****,컬러: 글로 하이퍼 (애미시스트 퍼플),20241214,5,,남편이 글로만 찾아서 재주문 했어요 그립감이 좋고 배터리 잔량이 나와 좋네요~^^,0
1910,kong***,컬러: 글로 하이퍼 (애미시스트 퍼플),20241211,5,,빠른배송 좋은 상품 감사합니다! 마감이나 그립감이 많이 개선 되었네요. 아직 사용하지 않았지만 사용후기 남기겠습니다.,0
1911,leoj****,컬러: 글로 하이퍼 (애미시스트 퍼플),20241227,5,,쭉 글로만 사용중인데 기존에 쓰던 제품이 오래되서 재구매합니다,0
1912,dhks***,컬러: 글로 하이퍼 (그래파이트 블랙),20250106,4,,원래 led 있는 제품 썼는데 이 제품은 저렴하지만 led만 빠져있고 기능은 똑같다고 했지만 뭔가 스틱이 더 빨리 끝나는 기분입니다. 그리고 좀 헐거워요,0
1913,qodr******,컬러: 글로 하이퍼 (애미시스트 퍼플),20241219,5,,글로만 사용하고있는데 이번에 저렴하게 나와서 너무좋네요 디자인 색상 완벽합니다,0
1914,zlgn******,컬러: 글로 하이퍼 (코발트 블루),20241227,5,,심플하고 괜찮네요 마음에 듭니다,0
1915,po****,컬러: 글로 하이퍼 (애미시스트 퍼플),20250109,5,,"연무감 좋고, 이전 모델에 비해 완충하면 20개피까지 사용 가능 합니다. 가성비 좋은 제품 입니다.",0
1916,hdkc****,컬러: 글로 하이퍼 (그래파이트 블랙),20250101,3,,기존 구형보다 좋아요,0
