작성자,제품명,리뷰작성일,별점,한달 사용기,리뷰 내용,도움 수
kapp***,헬베이프 젤로: 젤로 옐로,20240405,5,,오프라인에서 사서 누수없이 잘 쓰고 있었고 번갈아서 쓰려고 한개 더 주문했어용 팟 주문해서 쓰는데 매번 빠르게 잘 보내주셔서 여기서 샀어용! 색은 생각보다ㅜㅁㅜ탁해서.. 다음번엔 다른색으로 사야겠읍니다.... 보내주신 서비스도 감사합니당!,0
rkdw*******,헬베이프 젤로: 달리아 초콜렛,20240501,5,,생각보다 색상이 더 이뻐욤,0
kl****,헬베이프 젤로: 1225 크리스마스 에디션(한정판),20240419,5,,배송도빠르고 정말 만족합니다. 다음에 또 구매할게요,0
azaz*****,헬베이프 젤로: 새비 화이트,20240525,5,,두번째 구매 합니다~ 만족합니다 ~~!!,0
aaa3***,헬베이프 젤로: 블랙로즈,20240520,5,,좋은제품 싸게 주셔서 감사합니다,0
leee****,헬베이프 젤로: 핑크 핑큐,20240529,5,,아주좋아요😍😍😍😍😍,0
kill******,헬베이프 젤로: 블랙로즈,20240522,4,,배송빠르고 좋아요~~,0
les0*****,헬베이프 젤로: 달리아 초콜렛,20240426,5,,배송 진짜 빨라요 젤리 감사합니당❤️❤️,0
kmwj*******,헬베이프 젤로: 블러드 샷,20240521,5,,좋습니다 맛이 아주 좋아요,0
rudg***,헬베이프 젤로: 블랙로즈,20240521,5,,빠른 배송 감사합니다~^^,0
djch***,헬베이프 젤로: 반타그레이,20240521,5,,잘 사용하고 있어요 편하고 좋아요,0
wena*******,헬베이프 젤로: 블러드 샷,20240327,5,,액상전담 구매하려구 여기저기 알아보다가 젤로가 휴대성도 좋고 누수도 없으며 괜찮다길래 구매평보고 고민하다가 구매했는데 생각보다 사이즈 작고 제품 맘에 드네요 고민하시지 말구 구매하세요,0
zm****,헬베이프 젤로: 블루스카이,20240522,5,,액상 잘 안세고 좋아요,0
hman******,헬베이프 젤로: 새비 화이트,20240320,5,,디어베이프에서 젤로 두개째 구매입니다. 액상전자담배를 분실하거나 깜박하고 놓고 나오면 연초를 구매하는 일이 잦아서 손 닿는데마다 두고 쓰려고 재구매 했고 같이 일하는 직원들한테도 추천해줬는데 이 아재들이 다 검은색을 사버려서 전부 똑같은걸 쓰다보니 구분하려고 기기 하나 더 사서 캡만 바꿔서 두개 쓰고 있습니다. 서비스도 잘 해주시고 배송도 빨라서 너무 감사하고 혹 재구매 할 일이 있으면 디어베이프에서 다시 살게요. 번창하세요~,0
31****,헬베이프 젤로: 새비 화이트,20240518,5,,뭔가 비릴꺼 같은데 그런것도 없고 흡입감이 나름 좋습니다~,0
joyu***,헬베이프 젤로: 반타그레이,20240517,5,,배송도 빠르고 기기도 문제없이 좋습니다! ☺️ 두번째 구매에요,0
hee3****,헬베이프 젤로: 블러드 샷,20240519,5,,좋아요 편리하구 사용법도쉽고,0
vv****,헬베이프 젤로: 새비 화이트,20240522,5,,휴대편하고냄새안나서조음,0
uk12***,헬베이프 젤로: 블랙 초콜렛,20240330,3,,"한 달 사용기 (0.8옴 부스트, 15w 고정사용,총 8천퍼프) 발xxx(2년), 발xxx맥스(1년) 누수문제로 해당기기 구매 장점 -배터리 성능 저하 없음 -액상 튐 없음 단점 -주입구 주변 액상 맺히는 현상 발생함 -탑캡 내구성 너무 약함 -> 떨어트린적 1번도 없는데 크랙이 점점 길어짐 종합 -액상 표현력은 발xxx보다 약하지만 액상 튐 현상, 팟 하부 누수 없이 사용 가능해서 좋습니다. 다만, 탑캡 내구성 반드시 보완해야 한다고 생각합니다.",1
leee****,헬베이프 젤로: 반타그레이,20240412,5,,배터리도 오래가고 작고 가볍습니다 흡입 힘도 세네요 팁은 추가옵션으로 구매했습니당,0
kdcc***,헬베이프 젤로: 블루스카이,20240519,5,,누수도없고대체로만족합니다,0
hhm0*****,헬베이프 젤로: 반타그레이,20240519,5,,입호흡 기기중 단연 최고입니다,0
leev***,헬베이프 젤로: 블루스카이,20240426,5,,배송빠르고 좋아요 잘쓸게여,0
lch7***,헬베이프 젤로: 젤로 스마일,20240505,5,,전자담배는 역시 젤로!!!,0
gpiz******,헬베이프 젤로: 블러드 샷,20240405,5,,"신세계입니다. 전담2년차.첫번째는 무겁지만 튼튼했고, 두번째는 너무 흡입시 액상흡입과 뜨거움이 고통.세번째는 제일 오래쓴 제품인데, 과일맛 액상을 매번 다른맛으로 시켰지만, 모든 기계가 맛이 나지 않았는데... 이거슨!! 과일맛 그대로 느껴지네요. 담배연기도 펑펑펑^^",0
suja*****,헬베이프 젤로: 블루스카이,20240520,5,,추천받아서샀는데 만족합니다!!,0
zx****,헬베이프 젤로: 블러드 샷,20240517,5,,추천으로 샀는데 정말 좋네요,0
fu1c*******,헬베이프 젤로: 블루스카이,20240208,5,,유명하죠 이제 처음 사용해보는데 아스 발라 둘다 사용해보고 리뷰적습니다 젤로 선택한 이유 장점 1. 한손에 쏙 들어온다 (가볍다) 2. 팟만 교체하면 드립팁이 같이온다(위생적) 3. 누수가 없다 (아직까진) 4. 베터리 용량이 크다 5. 맛표현이 좋다 (글쓴이는 묵직한 단맛을 싫어함 ) 단점 1. 캡 내구성이 약하다 ( 재질때문인지 떨어뜨리거나 하면 깨지기 쉬울거같긴하다) 2. 팟용량이 3ml라 액상 들고다녀야한다 3. 누군가에게 맛표현이 약하다 느낄거같다 (글쓴이는 단맛을 싫어해서 적당하다 단맛을 좋아하면 와트 조절이나 부스팅 팟 사용하면 만족할거같다) 지금까지 받아서 사용해본 장단점을 적어봤습니다 단점보단 장점이 많은 기기이고 본인 스타일에 맞게 커스텀 할수있다는게 좋았네요 잽쥬스 알로에 베라 넣어서 먹어봤는데 발라 에서는 극강의 단맛이였다면 젤로에서는 은은한 단맛이라 저한테는 매우 만족이네요 추가로 손으로 직접쓰시고 젤리하나랑 서비스 구성도 너무 좋았습니다 전자담배 기기 하나 구매하면서 이렇게 챙겨주셔서 감사드립니다 조금 가지고 맛보고 놀다가 맥스도 한번 구매해보겠습니다 번창하세요,0
0815***,헬베이프 젤로: 달리아 초콜렛,20240503,5,,딜리아초콜렛 색감 미쵸따🫶🏻,0
ys****,헬베이프 젤로: 블랙로즈,20240421,5,,배송빠르고 제품 불량없고 판매자님 친절하시고 좋아요,0
je****,헬베이프 젤로: 반타그레이,20240406,5,,깔끔하니 좋습니다~~ 집에 굴러다니는 캡이 있어 완전 딱이네요,0
sean****,헬베이프 젤로: 달리아 초콜렛,20240427,5,,좋아요 잘쓰겠습니다,0
qpal***,헬베이프 젤로: 블루스카이,20240426,5,,가볍고 배터리.오래가고 유저가 직접 사용하기 많이 편하네요,0
qsc6***,헬베이프 젤로: 새비 화이트,20240224,5,,"커플로 맞췄는데 너무 만족스러워요 우선 디자인이 정말 예쁘고, 팁부터 캡까지 마음대로 커스텀할 수 있는 게 매력이에요.👍 발라리안이랑 많이 비교하던데, 전 누수 하나만 보고도 젤로 압승입니다... 진짜로 누수가 하나도 없어요. 막 던져놔도, 가방 속에서 굴러다녀도, 어떻게 해놔도 누수가 없습니다 ! 진짜 삶의 질 상승... 기존 코일이 단맛이 조금 부족하단 얘기를 들어서 부스트 코일 미리 같이 주문했고, 베이핑시 아주 아주 만족스러웠습니다! 발라리안, 아스몬 등 체급 비슷한 것들이랑 맛표현 비교해봤는데 큰 차이 없을 만큼 단맛 구현 잘 됐어요. 그리고 오토 흡입 되는 기기 중에 약간 빨림 불편한 것들도 있었는데 이건 자연스러워서 좋더라고요 누구나 느낄 장점 1. 디자인 예쁨 2. 누수 없음 3. 배터리 오래감 이거 세개 만족시키기 참 어려운 거 아시죠..? 특히 누수... 이걸 젤로가 해냅니다 ㅠ 대만족 구매였어요! 잘 쓰겠습니당",0
hidd*******,헬베이프 젤로: 반타그레이,20240512,5,,액상이 안흘러서 너무 좋네요. 추천합니다,0
dpqu****,헬베이프 젤로: 블랙로즈,20240608,5,,잘받았습니다. 잘쓰겠습니다.,0
tbvj****,헬베이프 젤로: 새비 화이트,20240409,5,,사장님이 친절하시고 서비스도 주셧어요 감사합니다 잘 쓸께요~,0
sghs****,헬베이프 젤로: 반타그레이,20240513,5,,완전 만족합니다. 최고에요!!,0
thek***,헬베이프 젤로: 블랙로즈,20240521,5,,누수 없이 만족합니다.,0
ecst*****,헬베이프 젤로: 반타그레이,20240417,5,,색상도 마음에들고 기기 작동도 잘되네요 써비스도~!! 감사합니다~^^,0
youn*******,헬베이프 젤로: 퍼플 네온,20240221,5,,"연초를 다시 손대기 시작한지가 1년정도 되었는데 주변에서 젤로 전자담배를 추천해주더라구요 몇달전부터 고민고민하다가 드디어 구매를 하게 되었네요! 디자인이 다 예뻐서 고민 끝에 보라색을 좋아하기에 퍼플 네온으로 구매를 했구요! 전자담배는 첫 구매이다보니 조금 설레임도 있는 것 같아요!! 공팟도 서비스로 챙겨주신거 같은데 젤로에 기본적으로 한개, 박스 안에 여분으로 한개 공팟 구매 나중에 귀찮아 질 것 같아서 3개를 더 구매했는데 이렇게 3개가 따라오는 줄 알았으면 다음에 주문해도 됐을뻔 했어요! 사이즈도 적당하니 여러개 구매하시는 이유도 알 것 같아요! 직접 손편지 써주신 것도 감동이였습니다♥ 두어개정도 더 구매하게 될 것도 같아요!!",0
zilz*******,헬베이프 젤로: 퍼플 네온,20240523,5,,크게 문제는 없었습니다.,0
kopc***,헬베이프 젤로: 핑크 핑큐,20240503,5,,뚱이 진짜 넘 기여워영 ㅋㅋ,0
zaq7***,헬베이프 젤로: 블랙로즈,20240514,4,,기계는 매우 좋음. 같이 구매 한 팟이 잘못 온게 조금 아쉬움.,0
blac*******,헬베이프 젤로: 블루스카이,20240515,5,,넘 좋아요 예전에 피던거보다 훨씬 좋네여,0
ycm0***,헬베이프 젤로: 1225 크리스마스 에디션(한정판),20240314,5,,젤로 진짜 맘에 들어용 매번 상담도 너무 친절하게 잘 해주시고 보내주신 탑캡도 거짓말처럼 이격 전혀없이 잘 맞아요!!! 받고 기분이 너무 좋았네요!!! 디어베이프 짱 👍 젤로 짱 💗 다음에 또 구매하러 올게요 감사합니다!!!!,0
dbs1******,헬베이프 젤로: 핑크 핑큐,20240512,5,,믿고 쓰는 젤로 잃어버릴때마다 새로 사는게 아깝고 기변병도 오지만 이거만한게 없긴 합니다ㅠㅠ,0
tpwl*****,헬베이프 젤로: 블루스카이,20240509,5,,뭐 말이 필요 한가요 누수 전혀없어서 구개째 구입,0
jrso***,헬베이프 젤로: 블랙로즈,20240521,5,,좋아요 많이파세요 ~,0
gogo*****,헬베이프 젤로: 블랙로즈,20240508,5,,타격감 최고입니다! 배송도 빠르고 좋아용♡,0
lns8****,헬베이프 젤로: 블랙로즈,20240517,5,,너무 맘에 듭니다. 잘 사용하겠습니다.,0
coco*******,헬베이프 젤로: 새비 화이트,20240417,5,,다른 제품에서 넘어왔는데 좋네요. 용량도 크고 배터리도 커서 오래 가고 잘쓰고있습니다.,0
gogo*****,헬베이프 젤로: 젤로 옐로,20240423,5,,배송도 빠르고 타격감이 너무좋네용♡,0
pksg*******,헬베이프 젤로: 퍼플 네온,20240419,5,,하복쓸때보다 훨신좋아요 단점은 양이 더 적어요,0
1000****,헬베이프 젤로: 달리아 초콜렛,20240412,5,,목요일 새벽에 시켰는데 금요일 2시에 도착했어요!! 이제 쓰기 시작해서 누수는 잘모르겠지만 지금은 완전 만족!!,0
leem*******,헬베이프 젤로: 블러드 샷,20240511,5,,잃어 버려서 재구매 했어요~ 재구매도 만족합니다~,0
redm*******,헬베이프 젤로: 블랙로즈,20240412,5,,전자담배 첫 입문으로 구입했습니다 디자인 고급스럽고 배송도 빨랐고 무엇보다 동봉해주신 손편지가 너무 감사했습니다,0
sbl0***,헬베이프 젤로: 블루스카이,20240516,5,,색깔이쁘고 누수없고 잘쓰고잇어요~,0
ycy4***,헬베이프 젤로: 블러드 샷,20240517,5,,역시 최고의 전자담배입니다,0
yuky********,헬베이프 젤로: 블러드 샷,20240417,5,,원래 타사 제품 쓰다가 누수때문에 갈아탔는데 누수도 별로 넚고 맛표현도 괜찮네용 대만족 ㅎㅎ,0
ww02****,헬베이프 젤로: 1225 크리스마스 에디션(한정판),20240515,5,,이거 피면서 사용법도 간단해서 정말좋습니다. 굿굿,0
song*****,헬베이프 젤로: 퍼플 네온,20240501,5,,베터리가 오래가고 누수가 없음,0
post****,헬베이프 젤로: 새비 화이트,20240416,5,,사이즈가 적당하니 좋아요 누수가 없다고해서 샀는데 좋은 것 같아요,0
kgy0***,헬베이프 젤로: 젤로 옐로,20240506,5,,전담 3번째 사용하는건데 제일 이쁘고 누수없고 편해요 써비쓰도감사하고 포장도깔끔 담에 또사러올게요,0
wpel*****,헬베이프 젤로: 블러드 샷,20240424,5,,색깔도 이쁘네요 번창하세요,0
eotj******,헬베이프 젤로: 블랙 초콜렛,20240513,5,,마음에 들어요 잘쓸게요!,0
lsm_***,헬베이프 젤로: 반타그레이,20240206,4,,"8년차 전린이입니다. 일단 기기는 이쁩니다. 가변와트 만족스러움. 무게도 가벼움. 오랜시간 폐홉과 입홉 빌드에 맥까지 다 쓰고 입홉으로 정착한지 3년 넘어가는데 그동안 AVP와 브이쓰루, VMATE E 단 세 대만 사용할 정도로 요 기기들이 주는 만족스러움이 어마어마했습니다 슬슬 다른 기기도 눈에 들어오는 찰나 사슴형 인스타 보고 샀는데 역시 새로운 기기는 언제나 짜릿해!!! 장점부터 말하자면 진짜 가벼워요 액상통이 커서 풀로 채우면 뭐 거기서 거기입니다만 브이메이트에 비하면 가벼운게 체감이 되네요. 그리고 파츠 놀이가 가능해서 탑캡 드립팁 여러가지 사놓으면 새로운 기분 낼수있다 정도? ㅋㅋㅋ 단점갑니다 :( 탑캡 팟 따로 분리가 되니 에어홀 조절할 때 계속 두개 뺐다 끼웠다 여간 귀찮네요 힘조절해서 드립팁 쥐고 동시에 뺄 수는 있긴 한데 개인적으로 드립팁 손으로 만지는거 싫어해서... 에어홀 조절 자주 하는 유저는 단점으로 갈 듯 합니다. 바디가 하이그로시 재질이라 해야하나 지문이 갱~~장히 잘 뭍어나와요 막 쓸꺼라 살짝 거슬리는 정도! 팟 수명은 아직 오래 안써봐서 모릅니다! 누수도 없다고 나와있지만 그런거 안믿지! 헤헿 아 또하나 불편한건 코일 끼운채로 와트 변경하려면 파이어버튼을 빠르게 눌러야 하는데 그때마다 파이어 세번이 그대로 작동이 되네요 희안한건 코일 빼고 와트 바꿔도 코일 끼우면 그 전세팅으로 돌아가요 아무튼 새로운 기기 잘 쓰겠습니다! 여러색깔과 파츠놀이가 가능한 젤로 많이 사세요~~",1
geon*********,헬베이프 젤로: 블러드 샷,20240517,5,,감사합니다 잘 쓰고 있습니다,0
seon********,헬베이프 젤로: 블러드 샷,20240519,5,,배터리도 길고 누수도 없고 단맛 표현도 좋아유,0
boyz***,헬베이프 젤로: 반타그레이,20240426,5,,잘받아서 잘쓰고 있음 상품에 만족한,0
bs****,헬베이프 젤로: 핑크 핑큐,20240427,5,,여자친구 선물햇는데 너무좋아해요^_____^,0
jo22***,헬베이프 젤로: 블러드 샷,20240426,5,,이색상 안시킨거 같은디 걍 핌 오래가고 좋음,0
gusd****,헬베이프 젤로: 블랙로즈,20240522,5,,젤로 여기서 사세요.,0
aw****,헬베이프 젤로: 블루스카이,20240222,5,,정말 오랜만에 전자담배로 다시 돌아오게 되었습니다 수많은 기기중 젤로를 선택한 이유가 몇가지 있습니다 첫번째는 디자인입니다 색상이 다양해서 취향별로 고를 수 있는 폭이 넓고 색이 세련되어서 어떤 색을 선택하든 실패가 없습니다 또한 탑캡을 바꿔가며 디자인을 변경하는 재미도 있습니다 두번째는 누수 제로입니다 전자담배는 아무리 코일이 좀비고 맛을 잘 표현해도 누수를 몇번 보기 시작하면 열받아서 갖다버리고 연초를 바로 피워버리고 싶은 마음이 가득하게 됩니다 하지만 젤로는 누수가 거의 제로입니다 제 주변에 젤로를 이용하며 누수를 봤다는 사람이 하나도 없습니다 셋째는 대표님의 경영방식입니다 젤로의 유일한 단점은 탑캡의 금가는 현상입니다 소비자분들의 원성 또한 많았습니다 그런데 그 이후 탑캡을 보완하셨더군요 사실 아몰랑하고 보완 없이 판매해도 잘 판매될텐데 보완한 탑캡이 실제로 금이 안가는지는 더 사용해봐야 알겠지만 이렇게 소통이 되어서 제품에 반영 된다는게 참 좋은 부분인 것 같습니다 앞으로도 잘 부탁드립니다 감사합니다,0
